code	creator	created_t	last_modified_t	product_name	quantity	manufacturing_places	stores	countries	ingredients_text
3560070496211	jitrixis	1397507080	1421678690	Jambon Cuit -25% de sel Découenné Dégraissé	120 g (2 tranches)	Madrange - ZI du Ponteix - Le Vieux Crézin - 87220 Feytiat,Haute-Vienne,Limousin,France	Carrefour	France	Jambon de porc issu d'animaux nourris sans OGM (&lt; 0.9 %), sel 1.4 %, bouillon aromatique (eau, os, viande de porc, oignon, poivre, ail, muscade, thym, laurier, clou de girofle), sirop de glucose, dextrose, conservateurs : chlorure de potassium, nitrite de sodium, antioxydant : érythorbate de sodium.
3560070955107	tacite	1449314737	1449316746	Jambon Supérieur Sans couenne lentement doré à la broche	160 g	France	Carrefour	France	Jambon de porc, bouillon (eau, os et viande de porc), sel, dextrose, arômes naturels, antioxydant : érythorbate de sodium, conservateur : nitrite de sodium.
3270190199946	nicy-fr	1439985367	1440245466	Jambon sec Italien	100 g	Italie	Carrefour	France	Jambon de porc, sel, conservateur : nitrate de potassium.
3270190199960	openfoodfacts-contributors	1445098592	1474205894	Jambon sec supérieur	100 g		carrefour	France	Jambon de porc, sel, conservateur: nitrate de potassium
3560070475483	tacite	1449314851	1449316546	Jambon supérieur avec couenne Cuisiné à l'Os	200 g	France	Carrefour	France	Jambon de porc, sel, dextrose, arôme naturel, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium.
3560070823239	openfoodfacts-contributors	1429957264	1439897166	Jus de pomme	2 L		Carrefour	France	
3270190177500	sebleouf	1423682152	1423855613	Ketchup Hot	560 g		Carrefour	France	Purée de tomates 64 % (140 g de tomates fraiches pour 100 g de ketchup), sirop de glucose-fructose de blé, vinaigre d'alcool, amidon modifié de maïs, sel, sucre, poivre, arôme naturel de piment de Cayenne, arômes.
3560070869886	mathgon	1402939650	1402940191	Lait de coco	400 mL		Carrefour	France	Extrait de noix de coco 60%, eau, épaississant: gomme de guar
3560070329472	openfoodfacts-contributors	1424434456	1455528945	Lentilles	530 g		Carrefour	France	Lentilles sèches trempées, eau, sel.
3560070823680	sebleouf	1428332605	1444279721	Les créations gourmandes Soupe saveur Indienne (Légumes & Curry)	1 l		Carrefour	France	Eau, carotte 14%, courgette 10%, poivron rouge 10%, oignon réhydraté 10%, potiron réhydraté 3,3%, lentilles 1,3%, _crème_ 1,2%, amidon modifié de maïs, huile de tournesol oléique, huile de colza, sel, coriandre, curry en poudre 0,1% (contient _céleri_), _lactose_ et protéines de _lait_, arômes (contient _moutarde_).
3245411901530	miles67off	1388592021	1474661964	Limonade (lot de 6 x 33 cl) Carrefour	2 L (6 x 33 cl)		Carrefour	France	Eau gazéifiée, sucre, acidifiant : acide citrique, arôme naturel, édulcorant : glycosides de stéviol.
3560070698202	cfoucher	1363640171	1449512001	Liégeois à la Crème fraîche Chocolat (x 12)	1,2 kg	Lactalis Nestlé Ultra-Frais Bayeux - LNUF Bayeux (Filiale Groupe Lactalis) - Rue Jean Mermoz - ZAC des Longchamps - 14400 Saint-Martin-des-Entrées,Calvados,Basse-Normandie,France	Carrefour	France	BASE GÉLIFIÉE AU CHOCOLAT 82,6 % : lait partiellement écrémé pasteurisé à 0,86 % de mat. gr. (65,5 %), sucre, chocolat (2,5 %)(sucre, pâte de cacao, cacao maigre en poudre et arôme naturel de vanille), amidon modifié de maïs, cacao maigre en poudre (1,4 %), gélifiant : carraghénanes, lactose et protéines de lait.   MOUSSE À BASE DE CRÈME FRAÎCHE ET DE LAIT ÉCRÉMÉ 17,4 % : crème fraîche pasteurisée 10,8 %, lait écrémé pasteurisé 5,1 %, sucre, gélatine bovine, épaississant : gomme xanthane, arôme naturel de vanille avec d'autres arômes naturels.
3560070211500	miles67off	1392578738	1440235433	Macaroni (Cuisson rapide 3 min) 	500 g	Valdigrano di Flavio Pagani srl - Via Borsellino 35/37 - 25038 Rovato,(BS : Brescia),Lombardie,Italie	Carrefour	France	Semoule de _blé_ dur de qualité supérieure.
3560070375486	openfoodfacts-contributors	1413228854	1451148933	Macédoine de légumes (5 Légumes)	200 g (130 g net égoutté), 212 ml 		Carrefour	France	Légumes : légumes verts 50 % minimun (haricots verts, petits pois, flageolets), carottes, navets.   Jus : eau, sel.
3245414174238	zicx	1476950864	1479569752	Madeleines longues aux oeufs frais	440g	France	Carrefour	France	Farine de _blé_, sucre, huile de colza, _oeufs_ frais 14%, sirop de glucose-fructose, stabilisant,: sorbitols, _lait_ demi-écrémé, amidon de maïs, poudre à lever : diphosphates et carbonates de sodium (contient _blé_), sel, conservateur : sorbate de potassium, arôme, émulsifiant, : lécithines (_soja_)
3560071001834	openfoodfacts-contributors	1473798543	1479569953	Maquereaux aux herbes aromatiques	145 g	France	Carrefour	France	Filets de _maquereaux_ grillés 64 % (Scomber scombrus), huile de colza, sel, plantes aromatiques 0,2 % (romarin, basilic, menthe, thym, origan, laurier poudre), poivre noir, clous de girofle.
3560070564248	sebleouf	1438620519	1438933683	Maxi Jambon Beurre	200 g	France	Carrefour	France	Pain de mie complet 50 % (farine complète de _blé_ 31 %, eau, huile de colza, _gluten de blé_, sucre, sel, dextrose, levure, farine de _blé_, émulsifiant : mono- et diglycérides d'acides gras, agent de traitement de la farine : acide ascorbique), jambon cuit standard 42,5 % (jambon de porc 25,7 %, eau, acidifiant : lactate de sodium, dextrose, sel, protéines de sang de porc, arômes, émulsifiants : triphosphates et diphosphates, antioxydant : ascorbate de sodium, conservateur : nitrite de sodium), _beurre_ 7,5 %.
3560070263103	openfoodfacts-contributors	1459176681	1461161489	Mayonnaise à la moutarde de Dijon	200 g	France	Carrefour	France	    Huile de colza 70%, eau, jaune d'_œuf_ de poules  élevées en plein air (8%), _moutarde_ de Dijon (6%) (eau, graines de _moutarde_, vinaigre, sel), vinaigre d'alcool, sucre, sel, jus de citron concentré, fibres d'avoine.
3270190121503	openfoodfacts-contributors	1361350164	1371694414	Miel de montagne Puissant & boisé 500g Carrefour	500 g		Carrefour	France	Miel de montagne d'Espagne.
3560070923700	jibec	1424802395	1446495078	Mini moelleux au chocolat	200 g	France	Carrefour	France	Sucre roux de canne 28%, blancs d'_oeufs_ 24%, huile de tournesol oléique, chocolat 13% (pâte de cacao, sucre de canne, beurre de cacao, émulsifiant : lécithines de _soja_), farine de _blé_ 12,5%, sirop d'agave, cacao en poudre 3%, poudres à lever : carbonates d'ammonium.
3560070701490	phoenix	1450973982	1450995697	Mirabelle	370 g	France	Carrefour	France	Mirabelles, sucre, sucre de canne, gélifiant : pectines de fruits, acidifiant : acide citrique, antioxydant : acide ascorbique
3560070743308	sebleouf	1423667815	1424210459	Mouliné savoyard au reblochon fondu	1 L		Carrefour	France	Eau, légumes 27,9 % (pommes de terre 15 %, oignons réhydratés 9,9 %, potiron 3 %), _lait_ écrémé reconstitué, _Reblochon_ fondu 3 % (_Reblochon_, eau, _beurre_, sel de fonte (E331), sel), amidon modifié de maïs, lardons fumés 2 % (poitrine de porc 93 %, eau, sel), concentré salin liquide, sel, arôme (contient _lait_), extraits de levure.
3245414513549	openfoodfacts-contributors	1425239022	1430419532	Mélange de Céréales Express'	250 g		Carrefour	France	Mélange de _céréales_ et quinoa précuits 96.8% (Eau, _blé_ dur 24%, riz long complet rouge 4.8%, quinoa blond 4%, quinoa rouge 4%, riz sauvage 1.4%) huile d'olive vierge extra, arôme naturel (Contient _céleri), sel
3560070713271	tacinte	1436026112	1437154437	Napolitaine aux légumes cuisinés	200 g		Carrefour	France	Pulpe de tomate 48 % (tomate pelée 33,6 %, jus de tomate 19,5 %, acidifiant : acide citrique), purée de tomate à base de concentré 36 %, légumes 10 % (oignon 7 %, carotte 3 %), huile de colza, sucre, amidon transformé de pomme de terre, sel, ail, thym, persil, poivre
3560070681136	sebleouf	1439548453	1446145154	Nems Porc, Nuoc Mâm (x 4)	280 g	Agis (Filiale Groupe Lambert Dodard Chancereul - LDC) - ZA du Clos du Poivre - Route d'Assérac - 44410 Herbignac,Loire-Atlantique,Pays de la Loire,France	Carrefour	France	NEMS 4 x 65 g : Eau, farine de riz 15,6 %, vermicelle de pois (eau, amidon de pois), oignon, carotte, viande de porc 10 %, protéines de _soja_, huile de tournesol, gras de porc, amidon de _blé_, champignon noir réhydraté, sel, sauce _poisson_ (_poisson_, sel, eau), fibre de pousses de bambou, arôme (dont _orge_).  Pourcentages exprimés sur le nem.  SAUCE NUOC MÂM 20  g : Eau, nuoc mâm 14 % (jus de _poisson_, sel), sucre, vinaigre d'alcool, sel.  Pourcentage exprimé sur la sauce.
3276556645560	miles67off	1380712743	1380714710	Pain pavé tranché 500g Label Rouge Carrefour	500 g		Carrefour	France	Farine de blé pour pain de tradition française (blé, gluten, malt, enzyme : amylase), eau de source, pâte fermentée (farine de blé, eau de source, sel, levure), sel, levure.
3560070606764	openfoodfacts-contributors	1349368137	1415652171	Pains au chocolat Choco Break (x 8) 280 g - Carrefour	280 g (8 pains de 35 g)		Carrefour	France	Farine de blé 31%, chocolat 15.5% (sucre, pâte de cacao, beurre de cacao, émulsifiant : lécithine de soja, arôme naturel de vanille), beurre concentré 15%, lait écrémé reconstitué 14 %, levain de blé et de seigle, sucre, œufs frais, levure, émulsifiant : mono- et diglycérides d'acides gras - esters polyglycériques d'acides gras, stéaroyl-2-lactylate de sodium, sel, poudre de lait écrémé, gluten de blé, protéines de caroube, épaississant : farine de graine de caroube, arôme naturel, antioxydant : acide ascorbique, colorant d'origine naturelle : caroténoïdes mélangés.
3245413277312	eglantine	1361645055	1458128804	Palmiers au beurre et au fromage	100 g		Carrefour	France	Farine de _blé_, _beurre_ 29,7 g*, _fromage_ 17,3 g* (_Emmental_ râpé 11,4 g et _Mimolette_ en poudre 5,9 g (dont _œuf_)), sel, levure, colorant : rocou. *quantité utilisée à la mise en oeuvre pour fabriquer 100 g de produit fini.
3560070328857	miles67off	1379786631	1431461528	Pasta Coquillettes 	500 g	Espagne	Carrefour,Carrefour market	France	Semoule de blé dur de qualité supérieure.
3560070546848	openfoodfacts-contributors	1366890127	1483568577	Pasta Farfalle (10 min Al dente)	500 g	Productos Alimenticios Gallo-SL - PAGSL - Avenida Diagonal 468-4°C - 08006 Barcelone,Province de Barcelone,Catalogne,Espagne	Carrefour	France	Semoule de _blé_ dur de qualité supérieure.
3560070425174	miles67off	1377226354	1437398496	Penne rigate No Gluten (7 min. al dente)	500 g		Carrefour	France	Farine de maïs 70 %, farine de riz 29,5 %, émulsifiant : mono- et diglycérides d'acides gras.
3560070181094	openfoodfacts-contributors	1371494999	1409389010	Petit Brie - 500 g - Carrefour	500 g		Carrefour	France	
3560070782048	lucaa	1462881265	1462885233	Petit salé aux lentilles vertes	350g	France	Carrefour	France	Eau, épaule de porc origine France 21,7%, saucisse fumée origine France 17,1% [maigre de porc, gras de porc, sel, poivre, dextrose, épices (muscade, carvi), conservateur : nitrite de sodium, antioxydant : ascorbate de sodium], lentilles vertes origine France 10,7%, carottes 8,5%, oignons 3,5%, sel, sucre, extraits de légumes déshydratés (poireau, carotte), arômes naturels, épices et aromates (ail, girofle, thym, laurier), antioxydants : acide ascorbique et ascorbate de sodium, conservateur : nitrite de sodium, épaississants : gomme xanthane et gomme guar
3245412749438	openfoodfacts-contributors	1413380206	1453796916	Petites crêpes fourrées au roquefort	65 g	France	Carrefour	France	Maltodextrine, graisse de coprah (hydrogénée et en l'état), farine de _blé_, _crème_ en poudre, _Roquefort_ déshydraté 11 %, sirop de glucose, extrait de malt d'_orge_, sel, extrait de levure, arôme, émulsifiant : lécithines (colza), acidifiant : acide citrique, colorant : extrait de paprika.
3560070541515	miles67off	1378346172	1378383237	Petits fromages frais de chèvre Nature Bio Carrefour	100 g (2 x 50 g)		Carrefour	France	Lait pasteurisé de chèvre obtenu selon le mode de production biologique, sel, présure, ferments lactiques.
3560070484447	openfoodfacts-contributors	1382112769	1474661637	Poireaux en rondelles surgelés Bio	600 g	France,Belgique	Carrefour	France	Poireaux en rondelles bio surgelés.
3245412709371	openfoodfacts-contributors	1427109471	1427109581	Poires au sirop	825 g	France	Carrefour	France	Poires Williams, eau, sirop de glucose-fructose, sucre, acidifiant : acide citrique.
3270190021049	cdmad	1413027368	1465727872	Pommes noisettes	350 g	Belgique	Carrefour	France	Pommes de terre 91 % (pommes de terre, pommes de terre déshydratées), huile de tournesol 6,5 %, sel, dextrose, émulsifiant : hydroxypropylméthylcellulose, épices.
3560070773978	tacite	1435418097	1438936221	Poulet Curry Pain Polaire	150 g	France	Carrefour	France	Pain spécial polaire 46,7% (farine de _blé_, eau, sucre, farine de _seigle_, levure, sel, huile de colza, levain de _seigle_ dévitalisé, poudre à lever : carbonate acide d'ammonium, émulsifiants : mono- et diglycérides d'acides gras et esters monoacétyltartriques et diacetyltartriques des mono et diglycérides d'acides gras, agent de traitement de la farine : acide ascorbique), poulet rôti traité en salaison 23,3% (filet de poulet 19,3%, eau, sel, dextrose, stabilisants : triphosphates, épaississant : carraghénanes), sauce au _fromage_ blanc et au curry 16,7% [eau, _fromage_ blanc 4,1%, huile de colza, vinaigre d'alcool, curry (dont _céleri_) 0,3%, amidon modifié de pomme de terre, jaune d'_oeuf_, sucre, _moutarde_ de Dijon (eau, graines de _moutarde_, vinaigre, sel, acidifiant : acide citrique, antioxydant : disulfite de potassium), sel, épaississants : gomme guar et gomme xanthane, arôme, conservateur : sorbate de potassium], tomate 6,7%, salade 6,6%.
3245413946133	tacite	1435417954	1438935475	Poulet Poivrons Grillés Pain de mie complet	140 g	France	Carrefour	France	Pain de mie complet 50 % (farine complète de _blé_, eau, germe de _blé_, huile de colza, levure, sucre, sel, _gluten de blé_, farine de fève, émulsifiant : mono- et diglycérides d'acides gras, agent de traitement de la farine : acide ascorbique), poulet rôti traité en salaison 21,4 % (filets de poulet 20,5 %, dextrose, sel, stabilisant : triphosphates, épaississant : carraghénanes, arôme naturel), mayonnaise allégée en matières grasses 14,4 % (eau, huile de colza 2,8 %, _moutarde_ de Dijon (eau, graines de _moutarde_, vinaigre d'alcool, sel, acidifiant : acide citrique, antioxydant : disulfite de potassium), jaune d'_oeuf_ 0,7 %, vinaigre d'alcool, amidon modifié de pomme de terre, sucre, sel, épaississants : gomme guar et gomme xanthane, conservateur : sorbate de potassium), poivron grillé 7,1 %, salade 7,1 %.
3560070723140	mopi1402	1424720085	1437592609	Poêlée de légumes croquants	1 kg		Carrefour	France	Carottes 26%, brocoli 25,6%, chou romanesco 19,5%, chou-fleur 19,5%, oignons préfrits 6,5% (oignons, huile de tournesol), assaisonnement 2,9% (huile de colza, sel, ciboulette, oignon, ail en poudre, noix de muscade).
3560070755288	openfoodfacts-contributors	1447522158	1447536511	Purée de fruits Pomme sans sucres ajoutés	400 g		Carrefour	France	Purée de pommes (99,9%), acide ascorbique
3245412654084	openfoodfacts-contributors	1425187945	1425188085	Purée de piment	100 g	Italie	Carrefour	France	Piments broyés 80 %, sel, acidifiant : acide citrique.
3560070811373	miles67off	1392589101	1484657326	Purée de tomates la Classique (3 x 200 g)	600 g (3 x 200 g, 3 x 200 ml)	Espagne	Carrefour	France	Eau, concentré de tomates 26,5%.
3560070167166	sebleouf	1423499098	1455710155	Pâte à tartiner plaisir noisette	400 g	Italie,Nutkao,Canove di Govone,CN,12040	Carrefour	France	Sucre, huiles végétales (palme 19 %, colza), _noisettes_ 13 %, cacao maigre en poudre 7 % _lait_ écrémé en poudre, _lactosérum_ en poudre, _lactose_, émulsifiant : lécithine de tournesol, arôme naturel.
3245411431884	aristoi	1393461340	1480084439	Pâtes duo de colin et de saumon	900 g		Carrefour	Guadeloupe, en:france	Pâtes alimentaires type conchiglie 28% (eau, farine de blé dur), sauce (eau, crème, vin blanc 2,7%, échalotes, beurre, huile d'olive vierge extra, sel, amidon modifié de maïs, poudre de lait écrémé, amidon de tapioca, jus de citron (eau, jus concentré de citron, pulpe de citron), estragon 0,2%, zeste de citron, persil, bouillon de poisson (sirop de glucose de blé, sel, poudre de poisson, extrait de levure, huile de colza, poudre d'oignon, épices), sucre, poivre blanc, paprika), colin d'Alaska 11%, saumon 9%, courgettes 8,5%, carottes 8,5%, tomates 8%
